,time,high,low,open,volumefrom,volumeto,close
609,2020-08-25,30.12,28.74,28.56,260063.1,7704064.96,29.62
610,2020-08-26,30.83,29.2,29.62,185685.59,5703259.79,30.71
611,2020-08-27,32.07,30.44,30.71,162516.64,4996985.67,30.75
612,2020-08-28,31.27,30.43,30.75,159319.54,4881396.45,30.64
613,2020-08-29,32.95,31.43,30.64,141059.28,4437284.73,31.46
614,2020-08-30,32.69,30.62,31.46,169918.19,5228910.27,30.77
615,2020-08-31,33.79,30.77,30.77,642300.9,21088334.54,32.83
616,2020-09-01,33.6,30.25,32.83,761224.0,25010543.95,32.86
617,2020-09-02,29.73,27.39,32.86,481064.28,13190367.21,27.42
618,2020-09-03,28.41,26.88,27.42,201350.37,5641262.31,28.02
619,2020-09-04,31.67,29.05,28.02,346092.27,10878732.03,31.43
620,2020-09-05,31.38,26.72,31.43,864231.34,26738363.89,30.94
621,2020-09-06,31.06,29.06,30.94,291099.02,8690119.05,29.85
622,2020-09-07,31.07,28.3,29.85,130775.27,4063115.93,31.07
623,2020-09-08,33.11,31.0,31.07,209055.84,6821815.7,32.63
624,2020-09-09,34.34,31.81,32.63,183453.91,5994700.45,32.68
625,2020-09-10,34.32,31.91,32.68,171997.03,5838882.9,33.95
626,2020-09-11,38.7,34.76,33.95,385126.71,14484671.52,37.61
627,2020-09-12,41.78,35.31,37.61,477579.78,19669272.24,41.19
628,2020-09-13,44.65,39.24,41.19,466592.0,19165825.98,41.08
629,2020-09-14,39.85,35.36,41.08,388521.92,13908435.71,35.8
630,2020-09-15,37.51,35.06,35.8,224711.31,8261428.57,36.76
631,2020-09-16,39.5,34.62,36.76,300616.3,10725053.89,35.68
632,2020-09-17,37.49,34.99,35.68,206505.26,7516865.91,36.4
633,2020-09-18,37.08,35.65,36.4,93743.96,3367918.67,35.93
634,2020-09-19,35.08,33.3,35.93,112766.95,3921117.73,34.77
635,2020-09-20,32.37,30.14,34.77,126111.04,3883660.79,30.8
636,2020-09-21,32.71,30.5,30.8,207735.27,6606473.46,31.8
637,2020-09-22,30.44,28.93,31.8,131014.1,3968819.24,30.29
638,2020-09-23,34.35,31.97,30.29,140203.91,4560894.63,32.53
639,2020-09-24,33.4,32.11,32.53,98283.66,3193268.06,32.49
640,2020-09-25,35.07,32.6,32.49,113663.5,3940571.17,34.67
641,2020-09-26,35.51,34.2,34.67,107249.01,3720535.68,34.69
642,2020-09-27,35.92,33.87,34.69,142577.52,5076723.86,35.61
643,2020-09-28,38.94,36.17,35.61,157733.32,6007320.1,38.09
644,2020-09-29,39.56,37.9,38.09,127637.62,5005610.56,39.22
645,2020-09-30,38.17,35.26,39.22,140184.85,5106915.01,36.43
646,2020-10-01,36.9,35.31,36.43,93442.67,3401918.46,36.41
647,2020-10-02,37.74,36.14,36.41,82709.47,3103700.16,37.53
648,2020-10-03,39.21,38.06,37.53,83124.5,3213568.07,38.66
649,2020-10-04,39.0,37.52,38.66,67110.13,2546190.68,37.94
650,2020-10-05,37.45,36.11,37.94,119096.05,4400101.7,36.95
651,2020-10-06,37.14,35.96,36.95,75404.9,2772204.75,36.76
652,2020-10-07,37.57,35.98,36.76,71573.44,2617738.86,36.57
653,2020-10-08,39.95,36.99,36.57,76136.87,2838132.51,37.28
654,2020-10-09,38.19,36.83,37.28,87628.42,3269852.61,37.31
655,2020-10-10,37.92,37.06,37.31,58904.25,2213475.93,37.58
656,2020-10-11,42.19,38.66,37.58,162287.34,6542362.26,40.31
657,2020-10-12,41.32,39.46,40.31,157745.6,6369016.21,40.38
658,2020-10-13,40.98,39.88,40.38,96603.99,3928668.9,40.67
659,2020-10-14,41.98,40.52,40.67,103036.32,4267021.22,41.41
660,2020-10-15,40.69,39.2,41.41,119081.7,4723970.15,39.67
661,2020-10-16,40.34,39.63,39.67,61048.49,2435189.35,39.89
662,2020-10-17,41.79,40.42,39.89,83792.33,3391620.28,40.48
663,2020-10-18,40.7,39.37,40.48,78424.08,3091700.9,39.42
664,2020-10-19,38.64,36.3,39.42,112827.78,4270610.72,37.85
665,2020-10-20,40.66,38.46,37.85,124174.17,4879214.12,39.29
666,2020-10-21,42.93,39.5,39.29,110527.58,4474030.85,40.48
667,2020-10-22,40.43,39.79,40.48,99671.87,4021594.1,40.35
668,2020-10-23,40.65,39.94,40.35,49676.32,1996671.14,40.19
669,2020-10-24,40.21,39.28,40.19,61269.36,2431992.6,39.69
670,2020-10-25,41.59,37.6,39.69,140066.98,5761782.02,41.14
671,2020-10-26,42.98,40.49,41.14,111710.72,4648224.48,41.61
672,2020-10-27,41.08,38.94,41.61,38766.67,1509702.91,38.94
673,2020-10-28,40.26,38.76,38.94,55137.95,2192084.95,39.76
674,2020-10-29,39.94,37.49,39.76,131382.58,5010026.14,38.13
675,2020-10-30,38.67,37.61,38.13,57476.3,2186454.92,38.04
676,2020-10-31,39.08,37.65,38.04,53343.48,2028410.1,38.03
677,2020-11-01,38.08,36.23,38.03,57569.02,2121812.65,36.86
678,2020-11-02,36.91,34.7,36.86,52421.49,1847440.42,35.24
679,2020-11-03,36.78,34.48,35.24,56385.0,1991941.45,35.33
680,2020-11-04,37.51,35.87,35.33,38116.48,1380630.07,36.22
681,2020-11-05,40.1,37.65,36.22,50665.43,1922807.67,37.95
682,2020-11-06,36.99,35.39,37.95,50090.89,1818797.91,36.31
683,2020-11-07,38.02,36.69,36.31,32125.36,1190023.73,37.04
684,2020-11-08,36.83,36.1,37.04,31744.55,1162190.01,36.61
685,2020-11-09,37.47,36.55,36.61,39650.54,1464541.73,36.94
686,2020-11-10,38.07,35.92,36.94,102755.46,3762580.98,36.62
687,2020-11-11,37.51,36.24,36.62,61589.35,2252500.05,36.57
688,2020-11-12,38.76,36.94,36.57,81541.38,3034384.96,37.21
689,2020-11-13,37.23,36.14,37.21,54092.84,2008328.86,37.13
690,2020-11-14,36.84,35.76,37.13,70842.0,2591002.91,36.57
691,2020-11-15,37.67,36.48,36.57,79620.6,2933949.64,36.85
692,2020-11-16,39.42,37.41,36.85,91665.13,3454448.64,37.69
693,2020-11-17,37.86,35.9,37.69,94432.11,3488679.47,36.94
694,2020-11-18,37.18,36.15,36.94,64155.42,2380182.43,37.1
695,2020-11-19,39.98,37.54,37.1,111830.99,4239923.03,37.91
696,2020-11-20,41.61,39.92,37.91,97943.45,3913863.93,39.96
697,2020-11-21,41.53,38.48,39.96,92467.2,3631303.75,39.27
698,2020-11-22,43.71,39.77,39.27,193394.85,7825732.31,40.47
699,2020-11-23,44.85,24.97,40.47,313524.11,13882163.64,44.28
700,2020-11-24,46.24,40.84,44.28,117915.3,4830482.26,40.97
701,2020-11-25,39.02,35.98,40.97,121068.77,4462110.59,36.86
702,2020-11-26,37.56,36.35,36.86,53381.61,1981374.13,37.12
703,2020-11-27,39.66,37.73,37.12,54179.85,2074671.07,38.29
704,2020-11-28,41.36,39.22,38.29,50712.54,1995558.49,39.35
705,2020-11-29,42.07,40.59,39.35,74716.39,3052483.2,40.85
706,2020-11-30,40.28,38.07,40.85,119275.8,4694693.79,39.36
707,2020-12-01,40.4,39.08,39.36,83064.09,3288078.28,39.58
708,2020-12-02,40.79,39.16,39.58,59929.75,2381454.19,39.74
709,2020-12-03,37.42,36.31,39.74,67533.08,2524394.66,37.38
710,2020-12-04,39.11,37.85,37.38,65842.09,2506397.3,38.07
711,2020-12-05,38.66,37.54,38.07,52633.38,1989326.33,37.8
712,2020-12-06,37.91,37.17,37.8,52997.32,2000537.64,37.75
713,2020-12-07,35.77,34.88,37.75,61211.1,2183776.35,35.68
714,2020-12-08,37.56,35.92,35.68,75512.31,2736272.51,36.24
715,2020-12-09,35.89,35.07,36.24,51566.17,1834142.48,35.57
716,2020-12-10,35.12,34.43,35.57,49671.31,1742478.33,35.08
717,2020-12-11,36.68,35.77,35.08,36586.58,1320073.94,36.08
718,2020-12-12,37.68,36.96,36.08,39216.08,1458689.37,37.2
719,2020-12-13,38.7,36.69,37.2,83549.67,3216984.5,38.5
720,2020-12-14,38.56,37.18,38.5,75183.1,2819505.64,37.5
721,2020-12-15,41.12,39.13,37.5,76639.89,3007891.51,39.25
722,2020-12-16,39.7,38.02,39.25,116200.43,4489369.19,38.63
723,2020-12-17,40.2,38.95,38.63,55692.83,2215186.1,39.78
724,2020-12-18,43.51,39.68,39.78,167019.64,7100843.17,42.52
725,2020-12-19,44.02,40.49,42.52,132459.85,5701458.57,43.04
726,2020-12-20,43.46,41.04,43.04,105353.97,4375547.65,41.53
727,2020-12-21,44.96,42.36,41.53,110531.67,4781446.43,43.26
728,2020-12-22,41.39,39.39,43.26,104002.28,4176352.74,40.16
729,2020-12-23,43.54,41.62,40.16,74337.83,3117534.1,41.94
730,2020-12-24,43.45,42.13,41.94,62775.86,2689805.97,42.85
731,2020-12-25,44.42,42.27,42.85,67051.02,2900581.66,43.26
732,2020-12-26,46.8,42.27,43.26,142003.08,6121526.14,43.11
733,2020-12-27,47.03,44.74,43.11,118390.74,5486025.59,46.34
734,2020-12-28,53.43,46.02,46.34,208369.97,10472813.01,50.26
735,2020-12-29,51.3,47.44,50.26,104142.64,5066783.57,48.65
736,2020-12-30,47.71,46.43,48.65,81841.65,3877747.61,47.38
737,2020-12-31,48.56,46.1,47.38,84393.96,4004841.65,47.45
738,2021-01-01,49.21,45.77,47.45,112563.62,5276469.94,46.88
739,2021-01-02,60.33,48.11,46.88,317835.49,16120396.17,50.72
740,2021-01-03,56.38,47.49,50.72,281748.66,14256895.92,50.6
741,2021-01-04,54.14,49.19,50.6,156039.64,8033234.26,51.48
742,2021-01-05,55.35,49.62,51.48,181131.4,9112457.3,50.31
743,2021-01-06,57.67,52.94,50.31,190054.84,10470924.12,55.09
744,2021-01-07,58.82,52.06,55.09,237188.7,12739233.35,53.71
745,2021-01-08,58.38,54.79,53.71,119305.33,6676129.7,55.96
746,2021-01-09,55.67,51.72,55.96,162518.78,8677585.76,53.39
747,2021-01-10,54.5,46.97,53.39,368755.4,18067668.64,49.0
748,2021-01-11,49.18,45.84,49.0,129624.84,6304163.74,48.63
749,2021-01-12,54.19,50.98,48.63,124384.85,6377429.78,51.27
750,2021-01-13,56.85,51.91,51.27,105338.56,5541922.74,52.61
751,2021-01-14,53.77,49.73,52.61,140593.27,7297630.67,51.91
752,2021-01-15,56.13,52.77,51.91,123218.83,6793859.33,55.14
753,2021-01-16,59.78,54.05,55.14,166648.26,9796550.9,58.79
754,2021-01-17,61.4,57.02,58.79,126310.07,7301456.48,57.81
755,2021-01-18,63.33,52.54,57.81,324168.95,17576001.74,54.22
756,2021-01-19,56.84,52.65,54.22,140063.7,7548341.38,53.89
757,2021-01-20,49.97,43.56,53.89,167713.08,8264689.99,49.28
758,2021-01-21,55.76,50.7,49.28,174792.9,9104021.25,52.08
759,2021-01-22,52.33,50.46,52.08,100713.4,5228866.54,51.92
760,2021-01-23,58.74,52.94,51.92,137434.88,7307636.73,53.17
761,2021-01-24,53.39,48.65,53.17,206888.78,11045342.21,53.39
762,2021-01-25,55.28,52.13,53.39,150568.39,7929108.11,52.66
763,2021-01-26,52.8,48.39,52.66,226097.16,11855815.95,52.44
764,2021-01-27,56.79,53.33,52.44,185595.17,10173956.01,54.82
765,2021-01-28,57.85,53.41,54.82,220951.22,12108887.13,54.8
766,2021-01-29,61.34,54.27,54.8,164902.76,9507045.09,57.65
767,2021-01-30,57.59,54.82,57.65,149038.45,8517796.7,57.15
768,2021-01-31,67.85,59.03,57.15,302001.47,19991642.65,66.2
769,2021-02-01,72.59,62.88,66.2,356356.39,23232129.22,65.19
770,2021-02-02,72.68,66.13,65.19,277698.88,18446003.17,66.42
771,2021-02-03,72.34,63.97,66.42,251530.98,18117844.81,72.03
772,2021-02-04,87.94,74.77,72.03,386816.88,33422303.2,86.4
773,2021-02-05,96.46,79.22,86.4,471409.78,44074159.03,93.49
774,2021-02-06,91.86,87.18,93.49,247683.41,21752014.79,87.82
775,2021-02-07,102.41,92.25,87.82,330345.13,33550495.84,101.56
776,2021-02-08,149.68,101.45,101.56,639034.03,87190745.82,136.44
777,2021-02-09,183.3,134.75,136.44,803841.49,131912708.88,164.1
778,2021-02-10,171.25,151.26,164.1,262123.13,41189900.31,157.14
779,2021-02-11,187.16,158.82,157.14,304674.32,52838048.19,173.42
780,2021-02-12,173.48,162.46,173.42,175941.42,29978719.64,170.39
781,2021-02-13,176.22,160.23,170.39,226926.7,39472768.46,173.95
782,2021-02-14,177.63,157.95,173.95,204245.47,33752922.56,165.26
783,2021-02-15,168.39,162.03,165.26,153808.1,25477361.6,165.64
784,2021-02-16,226.66,169.0,165.64,514371.27,107833782.18,209.64
785,2021-02-17,255.83,211.06,209.64,570582.96,141078019.38,247.25
786,2021-02-18,450.28,249.85,247.25,1133281.29,478770277.18,422.46
787,2021-02-19,415.87,291.5,422.46,659397.1,212397042.84,322.11
788,2021-02-20,387.61,321.42,322.11,442592.64,164526413.77,371.73
789,2021-02-21,350.7,301.92,371.73,362075.78,122339946.32,337.88
790,2021-02-22,299.71,267.6,337.88,366896.88,106835473.02,291.19
791,2021-02-23,336.06,288.08,291.19,390447.72,124756384.55,319.52
792,2021-02-24,302.68,281.67,319.52,170316.85,50656887.31,297.43
793,2021-02-25,295.22,271.75,297.43,184998.46,52529948.64,283.95
794,2021-02-26,293.07,278.12,283.95,134723.67,38904331.35,288.77
795,2021-02-27,286.44,263.83,288.77,166631.15,44685125.57,268.17
796,2021-02-28,336.91,295.24,268.17,244874.84,79327663.56,323.95
797,2021-03-01,316.11,295.26,323.95,118689.27,36565167.42,308.07
798,2021-03-02,322.33,302.92,308.07,110917.54,34042942.93,306.92
799,2021-03-03,306.73,290.11,306.92,114613.85,33475213.3,292.07
800,2021-03-04,297.78,284.58,292.07,113321.41,32447480.81,286.33
801,2021-03-05,310.7,282.37,286.33,136679.32,39311616.9,287.62
802,2021-03-06,317.9,295.85,287.62,158870.5,48112178.11,302.84
803,2021-03-07,324.3,302.7,302.84,144529.42,44051036.36,304.79
804,2021-03-08,384.39,305.76,304.79,409022.68,151894832.6,371.36
805,2021-03-09,363.0,340.63,371.36,213464.5,75636739.67,354.33
806,2021-03-10,398.76,355.19,354.33,251485.38,91631433.86,364.36
807,2021-03-11,357.97,317.18,364.36,237653.35,78435070.76,330.04
808,2021-03-12,365.5,342.5,330.04,139252.52,47894604.75,343.94
809,2021-03-13,335.52,327.2,343.94,100834.43,33249113.08,329.74
810,2021-03-14,326.11,314.01,329.74,129407.14,41128254.1,317.82
811,2021-03-15,324.41,311.58,317.82,113992.76,36697872.76,321.93
812,2021-03-16,336.91,318.86,321.93,123826.5,41327784.96,333.76
813,2021-03-17,341.2,323.76,333.76,116708.82,38359711.41,328.68
814,2021-03-18,340.22,328.42,328.68,78690.75,25986596.03,330.24
815,2021-03-19,337.56,325.54,330.24,90941.92,30224271.56,332.35
816,2021-03-20,335.6,327.3,332.35,72617.83,24174890.98,332.91
817,2021-03-21,328.71,313.06,332.91,117246.24,37622552.92,320.88
818,2021-03-22,325.92,317.05,320.88,107427.55,34694971.28,322.96
819,2021-03-23,318.14,302.37,322.96,134507.91,42174690.87,313.55
820,2021-03-24,315.62,290.32,313.55,151824.05,44992579.28,296.35
821,2021-03-25,331.63,315.33,296.35,98362.12,31670587.2,321.98
822,2021-03-26,348.0,321.47,321.98,118876.39,40645400.25,341.91
823,2021-03-27,346.52,331.27,341.91,133969.2,45174404.59,337.2
824,2021-03-28,368.32,340.04,337.2,130881.26,45250949.13,345.74
825,2021-03-29,393.16,349.71,345.74,184406.77,72502281.09,393.16
826,2021-03-30,411.9,367.63,393.16,174391.54,66167344.26,379.42
827,2021-03-31,423.78,385.3,379.42,184246.19,77307374.48,419.59
828,2021-04-01,486.44,419.55,419.59,257312.76,109126350.52,424.1
829,2021-04-02,418.57,396.12,424.1,157253.18,63521021.88,403.94
830,2021-04-03,447.4,416.0,403.94,135202.74,59569882.16,440.6
831,2021-04-04,477.12,438.68,440.6,182452.2,83977798.1,460.27
832,2021-04-05,515.72,455.24,460.27,202611.4,102556098.43,506.17
833,2021-04-06,489.64,449.71,506.17,217707.2,103358679.85,474.76
834,2021-04-07,540.79,498.38,474.76,143077.49,75239845.47,525.87
835,2021-04-08,569.16,505.86,525.87,159473.0,90723726.43,568.9
836,2021-04-09,614.88,555.8,568.9,214877.48,125748555.15,585.21
837,2021-04-10,664.66,577.91,585.21,172271.37,113342248.19,657.93
838,2021-04-11,787.02,647.28,657.93,354979.24,266855214.86,751.75
839,2021-04-12,808.63,688.33,751.75,300202.89,207245600.67,690.35
840,2021-04-13,755.0,667.37,690.35,186991.56,128025120.14,684.66
841,2021-04-14,716.44,674.37,684.66,149086.11,101670770.73,681.96
842,2021-04-15,681.71,634.04,681.96,218652.85,139364088.32,637.38
843,2021-04-16,649.57,602.27,637.38,120211.63,77910241.71,648.11
844,2021-04-17,650.3,589.7,648.11,169229.35,102215699.48,604.01
845,2021-04-18,648.55,578.64,604.01,203557.92,129138014.86,634.4
846,2021-04-19,758.55,672.63,634.4,223164.91,165472263.91,741.48
847,2021-04-20,778.78,673.98,741.48,229889.95,156433346.46,680.47
848,2021-04-21,697.33,620.32,680.47,339795.29,215380272.11,633.85
849,2021-04-22,677.39,606.01,633.85,239053.04,157613261.2,659.32
850,2021-04-23,636.56,613.75,659.32,84934.11,52955292.04,623.49
851,2021-04-24,651.16,628.3,623.49,91294.86,57440073.8,629.17
852,2021-04-25,696.1,650.61,629.17,129224.99,85696803.79,663.16
853,2021-04-26,749.26,694.92,663.16,141525.24,100130396.59,707.51
854,2021-04-27,729.04,687.74,707.51,136788.57,94816356.43,693.16
855,2021-04-28,746.18,691.18,693.16,181453.11,134164150.48,739.39
856,2021-04-29,776.47,734.71,739.39,172047.69,132294833.51,768.94
857,2021-04-30,825.7,760.82,768.94,126150.93,96206289.98,762.63
858,2021-05-01,778.91,747.42,762.63,116201.13,88701938.76,763.35
859,2021-05-02,895.38,801.46,763.35,229145.92,190214130.62,830.1
860,2021-05-03,801.82,731.34,830.1,222539.73,168487856.12,757.11
861,2021-05-04,848.96,785.39,757.11,137222.8,109671876.96,799.22
862,2021-05-05,833.16,751.03,799.22,128968.15,99658234.34,772.74
863,2021-05-06,783.98,752.59,770.9,384867.89,292332169.82,759.56
864,2021-05-07,851.68,774.42,759.47,160954.48,126019927.54,782.95
865,2021-05-08,829.97,768.79,782.95,214978.84,171900849.9,799.62
866,2021-05-09,850.32,756.97,799.62,223466.11,171952428.58,769.48
867,2021-05-10,846.5,803.62,769.48,223928.8,181760906.73,811.69
868,2021-05-11,732.46,676.57,811.69,235062.24,164544844.86,700.01
869,2021-05-12,719.72,665.4,700.01,268625.24,186647234.21,694.82
870,2021-05-13,767.64,725.05,694.82,145333.82,106381376.9,731.98
871,2021-05-14,685.45,650.05,731.98,130207.67,88963097.83,683.24
872,2021-05-15,703.36,650.15,683.24,139315.73,94614393.09,679.14
873,2021-05-16,637.25,604.18,679.29,399502.0,246822634.32,617.83
874,2021-05-17,642.17,605.77,617.03,151485.22,93314086.89,615.99
875,2021-05-18,456.35,405.58,615.99,388827.27,160503259.12,412.79
876,2021-05-19,478.02,437.76,412.79,343975.52,162925862.52,473.66
877,2021-05-20,426.63,379.13,473.66,296161.5,117176689.0,395.65
878,2021-05-21,377.38,360.47,395.65,190793.96,69039617.7,361.85
879,2021-05-22,340.33,302.66,361.85,296801.61,94698226.59,319.06
880,2021-05-23,420.29,348.83,317.03,1068604.73,446769421.67,418.09
881,2021-05-24,441.05,388.13,418.09,833796.39,346632967.55,415.73
882,2021-05-25,459.24,421.02,415.73,624578.86,286654145.95,458.96
883,2021-05-26,447.81,422.33,458.96,571122.28,253610354.62,444.06
884,2021-05-27,412.94,381.92,444.06,1095698.08,433747053.57,395.86
885,2021-05-28,394.78,364.51,395.86,566443.67,207937848.59,367.09
886,2021-05-29,403.58,375.91,367.09,662724.88,261342372.84,394.35
887,2021-05-30,426.39,400.65,394.35,588831.17,250622261.74,425.63
888,2021-05-31,439.56,417.26,425.63,461378.46,202453321.03,438.8
889,2021-06-01,496.14,439.62,438.8,543295.6,261952645.69,482.15
890,2021-06-02,522.02,498.74,482.15,380775.23,197324834.1,518.22
891,2021-06-03,488.04,449.64,518.22,465240.52,220198617.26,473.3
892,2021-06-04,484.78,455.93,473.3,348209.91,164607381.79,472.72
893,2021-06-05,478.95,465.08,472.72,192065.44,91574235.8,476.79
894,2021-06-06,449.27,425.82,476.79,315519.64,136013317.15,431.08
895,2021-06-07,435.31,411.93,431.08,423562.91,180453139.8,426.04
896,2021-06-08,477.68,449.42,426.04,373127.86,169306677.48,453.75
